2026-07-26 23:13:34,272 [INFO] FragGuard starting - mode: DRY-RUN (log only)
2026-07-26 23:13:34,273 [INFO] Reading packets from my_attack_capture.pcapng ...
2026-07-26 23:16:49,708 [INFO] FragGuard starting - mode: DRY-RUN (log only)
2026-07-26 23:16:49,708 [INFO] Reading packets from my_attack_capture.pcapng ...
2026-07-26 23:16:51,243 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5059. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,243 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5060. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,244 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5061. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,244 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5062. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,245 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5063. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,246 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5064. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,247 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5065. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,247 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5066. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,248 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5067. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,249 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5068. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,255 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5069. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,255 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5070. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,256 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5071. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,257 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5072. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,257 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5073. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,258 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5074. Likely firewall/IDS evasion attempt.
